State,Month,so2
New York,01/2018,0.8599131218795888
New York,02/2018,0.47559564448051944
New York,03/2018,0.556158686578171
New York,04/2018,0.4432369512195122
New York,05/2018,0.3828373637037037
New York,06/2018,0.2285042659090909
New York,07/2018,0.22001271556886226
New York,08/2018,0.25704400220588236
New York,09/2018,0.2548480712050078
New York,10/2018,0.44312859027777773
New York,11/2018,0.5727222487562188
New York,12/2018,0.5423548185328185
New Mexico,01/2018,0.35363824528301885
New Mexico,02/2018,0.21924726785714285
New Mexico,03/2018,0.18478736178861788
New Mexico,04/2018,0.11036919911504424
New Mexico,05/2018,0.09360119724770642
New Mexico,06/2018,0.2081294633027523
New Mexico,07/2018,0.3393051762295082
New Mexico,08/2018,0.3994345766129032
New Mexico,09/2018,0.2740565277777777
New Mexico,10/2018,0.2346294892473118
New Mexico,11/2018,0.47897710000000004
New Mexico,12/2018,0.359638747311828
Oklahoma,01/2018,0.9517966000000001
Oklahoma,02/2018,0.5914683225225226
Oklahoma,03/2018,0.5586461225806453
Oklahoma,04/2018,0.5112488220338983
Oklahoma,05/2018,0.8135475120274914
Oklahoma,06/2018,0.5746426916666667
Oklahoma,07/2018,0.42746200162337666
Oklahoma,08/2018,0.7261253450000001
Oklahoma,09/2018,0.278957875
Oklahoma,10/2018,0.2534152154605263
Oklahoma,11/2018,0.39006812919463085
Oklahoma,12/2018,0.3024164417808219
Ohio,01/2018,0.6392157147132169
Ohio,02/2018,0.5083832498630136
Ohio,03/2018,0.5772816186906546
Ohio,04/2018,0.5865022115482881
Ohio,05/2018,0.683633290726817
Ohio,06/2018,0.5577237337866109
Ohio,07/2018,0.6131614579624135
Ohio,08/2018,0.421352846686449
Ohio,09/2018,0.4617212103626943
Ohio,10/2018,0.4655281732401398
Ohio,11/2018,0.5571559435441715
Ohio,12/2018,0.4820662272277227
Oregon,01/2018,0.1586662407407408
Oregon,02/2018,0.24325205769230768
Oregon,03/2018,0.6378355161290322
Oregon,04/2018,0.5324305500000001
Oregon,05/2018,0.5726888064516128
Oregon,06/2018,0.5962352833333334
Oregon,07/2018,0.8486908095238096
Oregon,08/2018,1.0209704696969695
Oregon,09/2018,0.18390846666666666
Oregon,10/2018,0.2788605483870968
Oregon,11/2018,0.20497749999999998
Oregon,12/2018,0.16578150000000005
Pennsylvania,01/2018,1.0236452558970695
Pennsylvania,02/2018,0.7775187275590552
Pennsylvania,03/2018,0.5473691164095371
Pennsylvania,04/2018,0.6045831370067014
Pennsylvania,05/2018,0.8136153276501111
Pennsylvania,06/2018,0.6350548184713376
Pennsylvania,07/2018,0.7189990281469898
Pennsylvania,08/2018,0.7742328614891913
Pennsylvania,09/2018,0.5192624991935484
Pennsylvania,10/2018,0.5973356121351766
Pennsylvania,11/2018,0.4201513030746706
Pennsylvania,12/2018,0.8210841022889843
Tennessee,01/2018,1.3997202615803817
Tennessee,02/2018,0.9568100186335405
Tennessee,03/2018,1.2874928790322582
Tennessee,04/2018,1.287215261494253
Tennessee,05/2018,1.0403213924731183
Tennessee,06/2018,1.342192742937853
Tennessee,07/2018,1.0287630322580645
Tennessee,08/2018,1.052912584958217
Tennessee,09/2018,0.6361164589235127
Tennessee,10/2018,0.9392393325123154
Tennessee,11/2018,1.2769065988700565
Tennessee,12/2018,1.502835648192771
Texas,01/2018,1.1439471351931332
Texas,02/2018,0.8926009570552148
Texas,03/2018,1.0424561047666334
Texas,04/2018,0.8744744492905939
Texas,05/2018,1.2797452608695652
Texas,06/2018,1.3262886597402597
Texas,07/2018,0.9169888208063713
Texas,08/2018,1.0646611997891406
Texas,09/2018,0.7549053398373985
Texas,10/2018,0.6169638093994778
Texas,11/2018,0.814036553678474
Texas,12/2018,0.8248438307860261
Utah,01/2018,0.4458129051724138
Utah,02/2018,0.16994773214285713
Utah,03/2018,0.11188855681818183
Utah,04/2018,0.2505521785714286
Utah,05/2018,0.4961304556451613
Utah,06/2018,0.5259573375
Utah,07/2018,0.43240557013574665
Utah,08/2018,0.0948228811881188
Utah,09/2018,0.06882010416666666
Utah,10/2018,0.059243004065040655
Utah,11/2018,0.14943539705882355
Utah,12/2018,-0.0033376720430107532
Vermont,01/2018,0.5624176451612902
Vermont,02/2018,0.21416131249999998
Vermont,03/2018,0.17597906451612905
Vermont,04/2018,0.195702025
Vermont,05/2018,0.29501510483870963
Vermont,06/2018,0.39126254166666663
Vermont,07/2018,0.4297891532258065
Vermont,08/2018,0.4907226885245902
Vermont,09/2018,0.552200025
Vermont,10/2018,0.6542016785714286
Vermont,11/2018,0.24558383333333336
Vermont,12/2018,0.3071031048387096
Virginia,01/2018,1.2424277548387097
Virginia,02/2018,0.8592965071428571
Virginia,03/2018,0.6802668270799347
Virginia,04/2018,0.5660109282136895
Virginia,05/2018,0.41099216775244296
Virginia,06/2018,0.45575823389830505
Virginia,07/2018,0.21837956944444445
Virginia,08/2018,0.1967638741935484
Virginia,09/2018,0.16764558666666665
Virginia,10/2018,0.37194060526315786
Virginia,11/2018,0.5460069816666666
Virginia,12/2018,0.5997846513157894
West Virginia,01/2018,2.902387852791878
West Virginia,02/2018,2.3157407053571424
West Virginia,03/2018,1.5492138387096774
West Virginia,04/2018,1.8369325804749341
West Virginia,05/2018,1.5046185818858562
West Virginia,06/2018,1.5411417128205127
West Virginia,07/2018,1.7593958349875929
West Virginia,08/2018,1.7804950074626866
West Virginia,09/2018,1.6113021456185566
West Virginia,10/2018,1.8409845771144278
West Virginia,11/2018,1.7314531192307694
West Virginia,12/2018,2.1812100347394536
Washington,01/2018,0.8339585647382921
Washington,02/2018,1.0102648303571429
Washington,03/2018,0.8306921568627452
Washington,04/2018,0.8372854604519774
Washington,05/2018,1.339115601744186
Washington,06/2018,1.4200233583333335
Washington,07/2018,1.5651910967741935
Washington,08/2018,1.5058203666666665
Washington,09/2018,0.9630523011363636
Washington,10/2018,0.7478613128491622
Washington,11/2018,0.7282583361111111
Washington,12/2018,0.6455819888579387
Wisconsin,01/2018,0.5935007165898618
Wisconsin,02/2018,0.25367254336734696
Wisconsin,03/2018,0.23172171198156685
Wisconsin,04/2018,0.7539576785714285
Wisconsin,05/2018,0.6845248525345622
Wisconsin,06/2018,0.7227114452380953
Wisconsin,07/2018,0.8201667488479262
Wisconsin,08/2018,0.5900278594470046
Wisconsin,09/2018,0.2495310809523809
Wisconsin,10/2018,0.15358057407407402
Wisconsin,11/2018,0.020195640540540537
Wisconsin,12/2018,-0.012939614485981292
Wyoming,01/2018,1.1418921441969518
Wyoming,02/2018,1.2160162615979382
Wyoming,03/2018,0.96408808392435
Wyoming,04/2018,0.9761713320610687
Wyoming,05/2018,0.6386953374689827
Wyoming,06/2018,0.6486807666666666
Wyoming,07/2018,0.7490840025125628
Wyoming,08/2018,0.8355243713318284
Wyoming,09/2018,0.8861367561837455
Wyoming,10/2018,0.5873537356828193
Wyoming,11/2018,0.6653477037861916
Wyoming,12/2018,0.577997465222349
